label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
1,19.008,293.47,23.336,-40.398,47.255,960.57,125.08,113.05,0,-148.35,-80.585,-180.09,15.853,331.92,62.489,85.43,42.77
1,19.195,349.96,35.73,-110.67,41.631,914.4,203.18,79.232,0,-29.703,-80.67,-250.72,15.821,290.72,94.565,85.878,33.79
1,24.229,395.97,67.503,-74.865,41.259,701.6,217.35,-5.9082,0,-5.5572,-87.083,-164.05,15.412,231.91,89.57,46.486,35.579
1,25.025,399.62,55.894,-79.389,45.117,906.73,181.69,37.252,0,-141.84,-135.29,-167.39,15.557,326,98.231,48.815,37.931
1,15.862,251.05,9.6773,-100.95,28.704,772.16,115.64,23.533,0,-43.918,-94.323,-268.59,10.168,274.33,62.169,94.072,27.51
1,18.45,328.19,-26.065,-99.841,40.315,894.57,93.232,4.0436,0,-128.79,-112.46,-359.88,13.699,331.25,54.082,94.274,37.276
1,24.296,415.26,25.354,-40.521,47.097,1020.4,168.27,118.37,0,-117.35,-77.224,-148.44,16.159,385.08,76.882,66.129,38.518
1,20.338,309.51,-50.755,-12.906,38.599,918.67,78.407,192.33,0,-178.11,-175.47,-163.5,14.786,322.55,71.289,100.67,37.87
2,25.566,438.21,6.19,-5.58,43.321,903.38,24.683,51.304,0,-191.33,-9.5835,-73.727,17.261,387.01,9.8717,37.658,42.649
2,23.827,469.39,0.33357,-11.287,55.092,1561.3,21.309,61.891,0,-6.0021,-21.173,-82.049,18.886,576.86,12.64,46.632,51.924
2,8.9876,41.349,8.4027,-5.2427,30.078,463.66,30.267,64.531,0,-206.65,-10.483,-86.628,9.841,170.28,12.568,52.054,21.665
2,24.361,534.05,23.832,-110.55,55.407,1697.6,49.407,26.159,0,-236.83,-3.5592,-271.46,20.176,653.51,14.467,84.276,52.217
2,25.882,545,9.7944,-41.56,56.43,1714.4,34.892,55.537,5.1273,-7.3175,-10.292,-172.89,19.033,638.02,13.099,75.272,53.646
2,5.2755,-14.456,5.0619,-4.6649,16.355,127.95,41.393,49.728,0,-228.94,-17.143,-72.532,6.1975,92.696,18.09,36.698,14.375
2,24.977,534.4,25.828,-81.631,56.117,1675.3,70.545,25.991,0,-260.4,-19.994,-193.84,20.837,656.1,26.109,68.138,53.291
2,26.217,570.8,32.177,-42.183,58.169,1711.7,110.43,40.322,0,-22.23,-17.714,-132.72,21.044,632.75,36.69,60.719,55.276
2,6.3175,-16.416,5.092,-4.1385,14.615,92.205,39.887,42.443,0,-232.75,-21.784,-75.397,5.2959,96.491,17.577,35.157,11.499
2,25.139,523.95,26.698,-65.882,57.67,1707.1,86.987,28.099,0,-258.31,-4.2667,-147.94,21.253,671.24,29.187,57.393,54.49
2,25.723,562.54,39.691,-46.539,59.658,1766.7,154.05,40.457,0,-20.437,-19.137,-166.7,21.508,644.69,55.737,64.575,56.412
2,10.927,50.042,2.0102,15.72,31.198,426.9,20.605,60.692,0,-236.35,-14.729,-34.678,9.1761,165.75,12.207,23.914,24.913
2,21.722,403.84,17.913,-22.617,57.993,1647.1,50.743,43.37,0,-222,-2.4248,-101.14,20.736,626.76,14.921,48.918,52.99
2,25.344,601.13,-4.1231,-68.268,54.178,1591.4,66.62,1.3973,0,-21.506,-43.783,-141.32,21.035,584.37,32.123,44.622,51.951
2,10.99,77.944,1.7747,-7.5501,32.108,585.65,13.966,47.077,0,-243.69,-10.904,-79.152,10.65,216.63,6.8786,42.34,25.417
2,26.207,449.41,3.7504,-9.5237,47.773,1134.2,22.476,62.102,0,-22.286,-22.785,-90.778,14.422,359.16,11.995,32.904,43.837
2,27.563,437.32,12.826,-27.702,43.449,1019.4,39.518,34.598,15.778,107.64,-4.2965,-127.37,9.3013,299.24,13.501,45.513,40.834
2,13.025,115.87,8.007,-19.071,36.551,701.13,57.114,66.805,0,-247.24,-38.793,-110.77,12.311,273.23,30.888,66.384,31.601
2,23.525,520.76,28.697,-95.99,56.363,1704.3,62.328,3.3396,0,-226.54,5.8662,-179.43,21.458,666.3,16.825,60.045,53.363
2,23.032,482.57,28.656,-76.659,56.648,1762.8,114.16,42.492,0,-33.354,-17.883,-269.56,18.579,622.34,42.024,120.98,52.272
2,8.0024,16.774,3.114,-7.5849,24.223,355.26,16.476,44.938,0,-227.6,-14.111,-76.631,6.9267,139.06,9.3179,33.379,15.89
2,23.395,486,28.63,-75.633,57.621,1688.9,99.769,19.879,0,-204.76,0.46394,-167.3,20.248,627.27,27.81,63.55,53.261
2,27.087,553.91,-1.4409,-30.414,55.469,1582.4,29.228,35.275,6.8847,-3.0363,-40.441,-92.871,17.757,572.63,19.065,46.727,52.672
2,11.982,125,1.8961,-18.486,36.57,812.59,37.725,28.712,0,-192.04,-20.588,-138.28,11.602,279.52,17.897,51.403,30.046
2,16.229,288.41,3.0361,-38.404,51.745,1407.8,35.62,35.401,0,-181.63,-25.533,-151.41,17.832,515.84,15.445,60.927,45.021
2,23.126,517.29,6.3345,-119.72,53.11,1589.9,40.851,7.316,0,-197.5,-35.345,-253.43,18.511,590.9,22.495,88.689,49.543
2,21.939,429.55,18.18,-31.549,56.409,1630.7,97.015,44.081,0,-21.358,-22.933,-150.67,19.025,571.56,33.048,62.062,51.583
2,9.7626,58.604,6.4197,-13.632,30.325,537.11,29.176,44.774,0,-198.95,-18.419,-92.729,9.0686,190.75,16.706,42.603,23.27
2,24.022,506.39,18.44,-77.062,55.945,1649.6,67.664,24.779,0,-209.91,-7.857,-175.58,20.264,620.36,20.929,58.858,52.439
2,25.737,542.95,23.531,-52.251,54.943,1592.2,55.583,29.696,0,-36.532,-8.3199,-135.01,19.366,578.86,21.215,61.141,52.113
2,9.0838,39.185,2.8422,-4.5216,25.743,371.24,13.221,35.63,0,-214.91,-9.8097,-47.46,8.5801,149.03,7.2808,26.029,19.587
2,28.529,442.79,14.787,9.5548,46.879,1070.1,54.362,59.66,8.9041,43.048,-8.2841,-74.504,11.057,316.4,16.98,31.491,43.944
2,24.625,440.02,31.516,-65.003,44.225,1056,73.546,17.402,0,-245.52,-30.727,-137.9,17.968,441.52,27.475,45.249,43.053
2,25.953,506.75,34.095,-27.679,58.902,1761.1,106.51,77.456,3.6118,-10.234,-19.1,-133.55,18.931,633.22,35.58,70.413,55.101
2,8.1863,14.058,7.9861,-7.1564,22.763,295.29,38.824,48.764,0,-219.75,-11.447,-79.785,6.5923,119.61,13.773,41.224,13.924
2,23.786,496.14,41.426,-81.634,58.019,1728.1,149.24,20.766,0,-214.22,-9.007,-201.17,20.738,646.44,48.038,71.905,54.252
2,26.112,549.24,16.565,-68.811,54.915,1636.6,44.295,41.089,3.6497,-0.32914,-7.5471,-185.24,17.808,583.4,16.958,79.42,51.762
2,10.547,94.001,1.2685,-7.6433,35.737,692.68,25.205,46.247,0,-187.15,-23.388,-74.49,11.671,245.51,13.106,34.306,28.955
2,17.846,331.21,2.8883,-41.529,53.44,1585.3,33.846,36.41,0,-214.64,-13.835,-150.06,18.608,577.64,14.159,62.842,47.23
2,23.693,513.69,13.702,-67.248,56.852,1685.5,69.857,-3.6408,0,-180,-41.147,-147.81,20.712,619.78,30.863,51.394,53.23
2,21.473,413.74,16.823,-40.301,55.445,1669.6,110.17,31.313,0,-17.983,-15.424,-240.36,18.018,576.19,36.554,81.244,50.705
2,9.0985,54.121,-2.694,-19.013,28.186,535.79,14.652,38.733,0,-189.44,-45.095,-139.38,8.126,185.34,15.965,50.353,19.635
2,22.208,488.08,17.506,-112.87,54.009,1662.6,51.387,17.29,0,-200.92,-9.7011,-278.04,19.286,617.59,19.356,100.81,50.23
2,26.301,544.33,11.991,-52.43,55.862,1684.5,72.624,43.91,5.3436,-11.949,-22.804,-161.04,17.918,601.29,25.879,68.331,52.79
2,10.546,82.716,-1.0605,-15.085,34.164,670.77,16.43,49.901,0,-206.95,-13.828,-97.303,10.747,231.43,6.4916,44.171,26.364
2,20.41,363.97,20.671,-54.582,53.872,1567.4,62.506,54.283,0,-260.6,-2.12,-191.49,19.023,591.32,22.071,76.027,48.839
2,26.048,449.77,28.787,-47.031,45.112,1087.2,102.45,15.865,0,-2.8984,-5.9849,-210.71,13.707,359.85,32.563,66.691,43.16
